fips,usdm_current_category,usdm_current_score,usdm_pct_d0_plus,usdm_pct_d2_plus,drought_frequency_score,usdm_peak_drought_d3d4_pct,usdm_as_of
32017,D2,118.2,297.0,97.0,,,20260915
32019,D1,34.5,136.3,0.0,,,20260915
32021,D1,24.9,112.2,0.0,,,20260915
32023,D2,65.9,208.3,13.0,,,20260915
32027,D2,97.5,262.5,62.5,,,20260915
32029,D1,60.0,200.0,0.0,,,20260915
32031,D1,60.0,200.0,0.0,,,20260915
32033,D2,120.0,300.0,100.0,,,20260915
32510,D1,57.9,194.8,0.0,,,20260915
33001,D1,60.0,200.0,0.0,,,20260915
33003,D1,60.0,200.0,0.0,,,20260915
33005,D0,12.1,60.7,0.0,,,20260915
33007,D1,38.7,146.9,0.0,,,20260915
33009,D1,52.3,180.8,0.0,,,20260915
33011,D1,26.5,116.3,0.0,,,20260915
33013,D1,52.2,180.6,0.0,,,20260915
33015,D1,55.8,189.6,0.0,,,20260915
33017,D1,60.0,200.0,0.0,,,20260915
33019,D0,16.5,82.2,0.0,,,20260915
34001,D1,42.5,156.0,0.0,,,20260915
34003,None,0.0,0.0,0.0,,,20260915
34005,D0,8.3,38.0,0.0,,,20260915
34007,None,0.0,0.0,0.0,,,20260915
34009,D1,53.8,184.6,0.0,,,20260915
34011,D0,15.8,78.5,0.0,,,20260915
34013,None,0.0,0.0,0.0,,,20260915
34015,None,0.0,0.0,0.0,,,20260915
34017,None,0.0,0.0,0.0,,,20260915
34019,None,0.0,0.0,0.0,,,20260915
34021,None,0.0,0.0,0.0,,,20260915
34023,None,0.0,0.0,0.0,,,20260915
34025,None,0.4,1.9,0.0,,,20260915
34027,None,0.0,0.0,0.0,,,20260915
34029,D0,18.0,84.4,0.0,,,20260915
34031,None,0.0,0.0,0.0,,,20260915
34033,None,0.6,2.9,0.0,,,20260915
34035,None,0.0,0.0,0.0,,,20260915
34037,None,0.0,0.0,0.0,,,20260915
34039,None,0.0,0.0,0.0,,,20260915
34041,None,0.0,0.0,0.0,,,20260915
35001,D3,200.0,400.0,200.0,,,20260915
35003,D2,89.4,248.9,48.9,,,20260915
35005,D3,127.6,307.1,107.1,,,20260915
35006,D3,84.7,237.8,37.8,,,20260915
35007,D4,231.0,431.0,231.0,,,20260915
35009,D2,116.7,294.2,94.2,,,20260915
35011,D2,122.4,303.0,103.0,,,20260915
35013,D2,41.9,132.8,19.0,,,20260915
35015,D2,123.9,303.4,103.4,,,20260915
35017,D2,99.4,265.6,65.6,,,20260915
35019,D3,183.8,379.8,179.8,,,20260915
35021,D4,266.2,466.2,266.2,,,20260915
35023,D2,98.7,260.1,73.1,,,20260915
35025,D2,88.4,247.3,47.3,,,20260915
35027,D3,149.9,337.3,137.3,,,20260915
35028,D4,227.6,427.6,227.6,,,20260915
35029,D2,82.2,234.6,40.7,,,20260915
35031,D3,107.9,276.4,76.4,,,20260915
35033,D4,234.9,434.9,234.9,,,20260915
35035,D3,117.2,285.3,92.9,,,20260915
35037,D3,190.9,388.6,188.6,,,20260915
35039,D4,229.7,429.3,229.3,,,20260915
35041,D2,69.7,216.1,16.1,,,20260915
35043,D3,195.4,394.1,194.1,,,20260915
35045,D3,181.0,376.2,176.2,,,20260915
35047,D3,209.9,409.9,209.9,,,20260915
35049,D4,285.5,485.5,285.5,,,20260915
35051,D2,112.7,287.1,87.1,,,20260915
35053,D2,106.5,277.4,77.4,,,20260915
35055,D3,209.2,409.2,209.2,,,20260915
35057,D4,211.3,409.1,209.1,,,20260915
35059,D4,236.5,436.1,236.1,,,20260915
35061,D3,181.3,376.6,176.6,,,20260915
36001,None,0.0,0.0,0.0,,,20260915
36003,None,0.0,0.0,0.0,,,20260915
36005,None,0.0,0.0,0.0,,,20260915
36007,None,0.0,0.0,0.0,,,20260915
36009,None,0.0,0.0,0.0,,,20260915
36011,D0,8.0,39.8,0.0,,,20260915
36013,None,0.0,0.0,0.0,,,20260915
36015,None,0.0,0.0,0.0,,,20260915
36017,None,0.0,0.0,0.0,,,20260915
36019,None,0.0,0.0,0.0,,,20260915
36021,None,0.0,0.0,0.0,,,20260915
36023,None,0.0,0.0,0.0,,,20260915
36025,None,0.0,0.0,0.0,,,20260915
36027,None,0.0,0.0,0.0,,,20260915
36029,None,0.0,0.0,0.0,,,20260915
36031,D0,5.0,25.0,0.0,,,20260915
36033,None,0.7,3.6,0.0,,,20260915
36035,D0,8.1,40.5,0.0,,,20260915
36037,None,0.0,0.0,0.0,,,20260915
36039,None,0.0,0.0,0.0,,,20260915
36041,D0,18.4,91.8,0.0,,,20260915
36043,D0,17.1,85.4,0.0,,,20260915
36045,None,0.0,0.0,0.0,,,20260915
36047,None,0.0,0.0,0.0,,,20260915
36049,D0,6.9,34.5,0.0,,,20260915
36051,None,0.0,0.0,0.0,,,20260915
36053,D0,9.7,48.4,0.0,,,20260915
36055,None,0.0,0.0,0.0,,,20260915
36057,None,0.3,1.3,0.0,,,20260915
36059,D0,7.0,34.9,0.0,,,20260915
36061,None,0.0,0.0,0.0,,,20260915
36063,None,0.0,0.0,0.0,,,20260915
36065,D0,19.8,98.8,0.0,,,20260915
36067,D0,13.3,66.6,0.0,,,20260915
36069,D0,3.0,15.0,0.0,,,20260915
36071,None,0.0,0.0,0.0,,,20260915
36073,None,0.0,0.0,0.0,,,20260915
36075,D0,18.4,92.1,0.0,,,20260915
36077,None,0.0,0.1,0.0,,,20260915
36079,None,0.0,0.0,0.0,,,20260915
36081,None,0.1,0.3,0.0,,,20260915
36083,None,0.0,0.0,0.0,,,20260915
36085,None,0.0,0.0,0.0,,,20260915
36087,None,0.0,0.0,0.0,,,20260915
36089,None,0.0,0.1,0.0,,,20260915
36091,None,0.0,0.0,0.0,,,20260915
36093,None,0.0,0.0,0.0,,,20260915
36095,None,0.0,0.0,0.0,,,20260915
36097,None,0.0,0.0,0.0,,,20260915
36099,D0,10.6,53.0,0.0,,,20260915
36101,None,0.4,2.0,0.0,,,20260915
36103,D0,16.3,75.0,0.0,,,20260915
36105,None,0.0,0.0,0.0,,,20260915
36107,None,0.0,0.0,0.0,,,20260915
36109,None,0.0,0.0,0.0,,,20260915
36111,None,0.0,0.0,0.0,,,20260915
36113,None,1.3,6.4,0.0,,,20260915
36115,None,0.0,0.0,0.0,,,20260915
36117,D0,8.9,44.7,0.0,,,20260915
36119,None,0.0,0.0,0.0,,,20260915
36121,None,0.0,0.0,0.0,,,20260915
36123,D0,16.3,81.5,0.0,,,20260915
37001,D2,75.5,224.9,27.6,,,20260915
37003,D1,45.4,163.5,0.0,,,20260915
37005,D1,60.0,200.0,0.0,,,20260915
37007,D1,60.0,200.0,0.0,,,20260915
37009,D1,52.4,181.0,0.0,,,20260915
37011,D0,16.5,82.3,0.0,,,20260915
37013,D1,19.9,79.0,0.0,,,20260915
37015,D1,36.9,138.2,0.0,,,20260915
37017,D2,97.8,258.7,71.9,,,20260915
37019,D3,103.6,252.1,81.4,,,20260915
37021,D0,15.6,78.0,0.0,,,20260915
37023,None,0.5,2.6,0.0,,,20260915
37025,D1,39.2,148.0,0.0,,,20260915
37027,D0,15.2,73.0,0.0,,,20260915
37029,None,0.0,0.0,0.0,,,20260915
37031,D0,17.2,84.4,0.0,,,20260915
37033,D3,180.6,375.8,175.8,,,20260915
37035,D1,39.9,147.9,0.0,,,20260915
37037,D2,57.3,186.0,14.3,,,20260915
37039,D1,33.5,133.0,1.2,,,20260915
37041,None,0.0,0.0,0.0,,,20260915
37043,D1,32.7,129.8,4.1,,,20260915
37045,D1,42.9,151.1,0.0,,,20260915
37047,D2,118.8,297.3,97.3,,,20260915
37049,D1,33.9,131.1,0.2,,,20260915
37051,D1,26.9,117.1,0.0,,,20260915
37053,None,0.0,0.0,0.0,,,20260915
37055,None,0.0,0.0,0.0,,,20260915
37057,D1,35.2,137.9,0.0,,,20260915
37059,D1,54.2,183.4,4.1,,,20260915
37061,D2,90.4,249.1,53.7,,,20260915
37063,D2,69.3,215.5,15.5,,,20260915
37065,D2,67.1,211.8,11.8,,,20260915
37067,D2,110.2,282.1,82.1,,,20260915
37069,D2,111.5,285.8,85.8,,,20260915
37071,D1,28.2,120.6,0.0,,,20260915
37073,D0,6.6,33.2,0.0,,,20260915
37075,D1,23.3,94.3,0.1,,,20260915
37077,D3,104.5,267.9,67.9,,,20260915
37079,D2,120.0,300.0,100.0,,,20260915
37081,D3,129.8,298.8,98.8,,,20260915
37083,D3,124.0,294.1,94.1,,,20260915
37085,D2,69.9,214.8,19.8,,,20260915
37087,D1,50.9,174.9,4.8,,,20260915
37089,D1,41.5,149.5,1.7,,,20260915
37091,D1,38.0,143.2,1.2,,,20260915
37093,D1,34.0,134.9,0.0,,,20260915
37095,None,0.0,0.0,0.0,,,20260915
37097,D1,35.9,139.7,0.1,,,20260915
37099,D2,90.1,250.2,50.2,,,20260915
37101,D1,63.0,204.9,4.9,,,20260915
37103,D2,46.4,149.6,13.3,,,20260915
37105,D1,60.0,200.0,0.0,,,20260915
37107,D2,119.4,299.0,99.0,,,20260915
37109,D1,39.8,149.0,0.0,,,20260915
37111,None,0.3,1.4,0.0,,,20260915
37113,D2,96.0,260.1,60.0,,,20260915
37115,D0,12.0,60.0,0.0,,,20260915
37117,D1,44.0,160.1,0.0,,,20260915
37119,D1,29.0,122.6,0.0,,,20260915
37121,D0,18.6,93.0,0.0,,,20260915
37123,D1,60.0,200.0,0.0,,,20260915
37125,D1,56.9,192.3,0.0,,,20260915
37127,D2,78.6,230.1,30.1,,,20260915
37129,D0,11.6,58.0,0.0,,,20260915
37131,D3,108.6,276.5,76.5,,,20260915
37133,D1,29.0,107.2,0.0,,,20260915
37135,D2,77.6,229.4,29.4,,,20260915
37137,D0,13.5,67.4,0.0,,,20260915
37139,None,0.0,0.0,0.0,,,20260915
37141,D2,36.6,114.6,15.8,,,20260915
37143,None,0.0,0.0,0.0,,,20260915
37145,D3,164.2,355.1,155.1,,,20260915
37147,D2,87.9,246.5,46.5,,,20260915
37149,D1,20.6,90.4,0.0,,,20260915
37151,D1,30.3,125.7,0.0,,,20260915
37153,D1,58.7,196.8,0.0,,,20260915
37155,D2,86.4,236.2,59.7,,,20260915
37157,D4,218.0,418.0,218.0,,,20260915
37159,D0,23.6,109.0,0.0,,,20260915
37161,None,1.8,8.3,0.0,,,20260915
37163,D1,61.5,198.9,9.6,,,20260915
37165,D1,40.1,149.4,1.5,,,20260915
37167,D1,60.0,200.0,0.0,,,20260915
37169,D3,145.8,332.2,132.2,,,20260915
37171,D2,78.7,231.1,31.1,,,20260915
37173,D1,48.4,170.2,0.0,,,20260915
37175,D2,106.0,276.7,76.7,,,20260915
37177,None,0.0,0.0,0.0,,,20260915
37179,D1,60.0,200.0,0.0,,,20260915
37181,D2,97.7,262.8,62.8,,,20260915
37183,D2,114.7,291.2,91.2,,,20260915
37185,D3,145.8,332.2,132.2,,,20260915
37187,None,1.4,7.0,0.0,,,20260915
37189,D1,33.8,134.4,0.0,,,20260915
37191,D2,100.8,268.0,68.0,,,20260915
37193,D1,59.8,199.4,0.0,,,20260915
37195,D2,101.0,268.3,68.3,,,20260915
37197,D2,110.0,283.3,83.3,,,20260915
37199,D0,19.5,97.4,0.0,,,20260915
38001,D1,60.2,200.3,0.3,,,20260915
38003,D3,186.8,383.4,183.4,,,20260915
38005,D0,11.5,57.4,0.0,,,20260915
38007,D3,134.2,317.7,117.7,,,20260915
38009,D0,5.0,24.8,0.0,,,20260915
38011,D3,157.5,346.5,146.5,,,20260915
38013,D0,2.7,13.7,0.0,,,20260915
38015,D2,98.7,264.5,64.5,,,20260915
38017,D3,200.0,400.0,200.0,,,20260915
38019,D0,20.0,100.0,0.0,,,20260915
38021,D1,27.2,103.6,7.4,,,20260915
38023,None,0.0,0.1,0.0,,,20260915
38025,D2,119.5,299.2,99.2,,,20260915
38027,D2,76.2,226.0,29.1,,,20260915
38029,D2,65.0,204.8,15.5,,,20260915
38031,D2,104.1,273.5,73.5,,,20260915
38033,D3,200.0,400.0,200.0,,,20260915
38035,D2,87.9,239.2,61.2,,,20260915
38037,D2,105.0,275.1,75.1,,,20260915
38039,D3,166.3,357.8,157.8,,,20260915
38041,D1,60.0,200.0,0.0,,,20260915
38043,D1,60.0,200.0,0.0,,,20260915
38045,D3,83.6,228.8,48.1,,,20260915
38047,D1,31.7,129.3,0.0,,,20260915
38049,D1,28.0,119.4,1.1,,,20260915
38051,D1,25.3,113.3,0.0,,,20260915
38053,D3,134.7,316.9,116.9,,,20260915
38055,D2,116.4,294.0,94.0,,,20260915
38057,D2,120.0,300.0,100.0,,,20260915
38059,D2,117.7,296.2,96.2,,,20260915
38061,D1,37.7,141.2,6.2,,,20260915
38063,D2,71.2,205.9,44.2,,,20260915
38065,D2,120.0,300.0,100.0,,,20260915
38067,D0,20.0,100.0,0.0,,,20260915
38069,D0,14.9,72.7,0.0,,,20260915
38071,D0,19.6,98.1,0.0,,,20260915
38073,D3,197.1,396.4,196.3,,,20260915
38075,D0,10.0,50.1,0.0,,,20260915
38077,D3,185.9,382.4,182.4,,,20260915
38079,D0,13.8,68.8,0.0,,,20260915
38081,D3,137.5,319.9,120.2,,,20260915
38083,D2,101.8,269.7,69.7,,,20260915
38085,D2,114.4,290.6,90.7,,,20260915
38087,D3,144.6,329.5,129.5,,,20260915
38089,D2,71.3,218.9,18.9,,,20260915
38091,D3,174.5,368.1,168.1,,,20260915
38093,D2,78.5,230.6,31.3,,,20260915
38095,D0,19.9,99.3,0.0,,,20260915
38097,D3,165.8,357.3,157.3,,,20260915
38099,D0,20.0,100.0,0.0,,,20260915
38101,D1,30.8,123.6,2.6,,,20260915
38103,D1,59.9,199.8,0.1,,,20260915
38105,D1,37.3,136.1,7.6,,,20260915
39001,None,0.0,0.0,0.0,,,20260915
39003,None,0.0,0.0,0.0,,,20260915
39005,None,0.0,0.0,0.0,,,20260915
39007,None,0.0,0.0,0.0,,,20260915
39009,None,0.0,0.0,0.0,,,20260915
39011,None,0.0,0.0,0.0,,,20260915
39013,None,0.0,0.0,0.0,,,20260915
39015,None,0.0,0.0,0.0,,,20260915
39017,None,0.0,0.0,0.0,,,20260915
39019,None,0.0,0.0,0.0,,,20260915
39021,None,0.0,0.0,0.0,,,20260915
39023,None,0.0,0.0,0.0,,,20260915
39025,None,0.0,0.0,0.0,,,20260915
39027,None,0.0,0.0,0.0,,,20260915
39029,None,0.0,0.0,0.0,,,20260915
39031,None,0.0,0.0,0.0,,,20260915
39033,None,0.0,0.0,0.0,,,20260915
39035,None,0.0,0.0,0.0,,,20260915
39037,None,0.0,0.0,0.0,,,20260915
39039,None,0.0,0.0,0.0,,,20260915
39041,None,0.0,0.0,0.0,,,20260915
39043,None,0.0,0.0,0.0,,,20260915
39045,None,0.0,0.0,0.0,,,20260915
39047,None,0.0,0.0,0.0,,,20260915
39049,None,0.0,0.0,0.0,,,20260915
39051,None,0.0,0.0,0.0,,,20260915
39053,None,0.0,0.0,0.0,,,20260915
39055,None,0.0,0.0,0.0,,,20260915
39057,None,0.0,0.0,0.0,,,20260915
39059,None,0.0,0.0,0.0,,,20260915
39061,None,0.0,0.0,0.0,,,20260915
39063,None,0.0,0.0,0.0,,,20260915
39065,None,0.0,0.0,0.0,,,20260915
39067,None,0.0,0.0,0.0,,,20260915
39069,None,0.0,0.0,0.0,,,20260915
39071,None,0.0,0.0,0.0,,,20260915
39073,None,0.0,0.0,0.0,,,20260915
39075,None,0.0,0.0,0.0,,,20260915
39077,None,0.0,0.0,0.0,,,20260915
39079,None,0.0,0.0,0.0,,,20260915
39081,None,0.0,0.0,0.0,,,20260915
39083,None,0.0,0.0,0.0,,,20260915
39085,None,0.0,0.0,0.0,,,20260915
39087,None,0.0,0.0,0.0,,,20260915
39089,None,0.0,0.0,0.0,,,20260915
39091,None,0.0,0.0,0.0,,,20260915
39093,None,0.0,0.0,0.0,,,20260915
39095,None,0.0,0.0,0.0,,,20260915
39097,None,0.0,0.0,0.0,,,20260915
39099,None,0.0,0.0,0.0,,,20260915
39101,None,0.0,0.0,0.0,,,20260915
39103,None,0.0,0.0,0.0,,,20260915
39105,None,0.0,0.0,0.0,,,20260915
39107,None,0.0,0.0,0.0,,,20260915
39109,None,0.0,0.0,0.0,,,20260915
39111,None,0.0,0.0,0.0,,,20260915
39113,None,0.0,0.0,0.0,,,20260915
39115,None,0.0,0.0,0.0,,,20260915
39117,None,0.0,0.0,0.0,,,20260915
39119,None,0.0,0.0,0.0,,,20260915
39121,None,0.0,0.0,0.0,,,20260915
39123,None,0.0,0.0,0.0,,,20260915
39125,None,0.0,0.0,0.0,,,20260915
39127,None,0.0,0.0,0.0,,,20260915
39129,None,0.0,0.0,0.0,,,20260915
39131,None,0.0,0.0,0.0,,,20260915
39133,None,0.0,0.0,0.0,,,20260915
39135,None,0.0,0.0,0.0,,,20260915
39137,None,0.0,0.0,0.0,,,20260915
39139,None,0.0,0.0,0.0,,,20260915
39141,None,0.0,0.0,0.0,,,20260915
39143,None,0.0,0.0,0.0,,,20260915
39145,None,0.0,0.0,0.0,,,20260915
39147,None,0.0,0.0,0.0,,,20260915
39149,None,0.0,0.0,0.0,,,20260915
39151,None,0.0,0.0,0.0,,,20260915
39153,None,0.0,0.0,0.0,,,20260915
39155,None,0.0,0.0,0.0,,,20260915
39157,None,0.0,0.0,0.0,,,20260915
39159,None,0.0,0.0,0.0,,,20260915
39161,None,0.0,0.0,0.0,,,20260915
39163,None,0.0,0.0,0.0,,,20260915
39165,None,0.0,0.0,0.0,,,20260915
39167,None,0.0,0.0,0.0,,,20260915
39169,None,0.0,0.0,0.0,,,20260915
39171,None,0.0,0.0,0.0,,,20260915
39173,None,0.0,0.0,0.0,,,20260915
39175,None,0.0,0.0,0.0,,,20260915
40001,D2,123.0,303.0,103.0,,,20260915
40003,D3,164.7,354.7,154.7,,,20260915
40005,D4,201.9,392.7,192.7,,,20260915
40007,D3,118.3,293.7,93.7,,,20260915
40009,D4,230.7,430.3,230.3,,,20260915
40011,D4,290.8,490.8,290.8,,,20260915
40013,D4,270.7,470.7,270.7,,,20260915
40015,D3,200.3,400.3,200.3,,,20260915
40017,D4,218.8,418.8,218.8,,,20260915
40019,D3,194.3,392.9,192.9,,,20260915
40021,D2,113.9,289.8,89.8,,,20260915
40023,D3,196.5,394.3,194.3,,,20260915
40025,D3,185.9,382.1,182.1,,,20260915
40027,D3,155.0,343.7,143.7,,,20260915
40029,D3,155.7,344.6,144.6,,,20260915
40031,D3,200.0,400.0,200.0,,,20260915
40033,D3,200.0,400.0,200.0,,,20260915
40035,D2,122.7,303.4,103.4,,,20260915
40037,D2,93.2,255.3,55.4,,,20260915
40039,D4,299.7,499.7,299.7,,,20260915
40041,D3,195.6,394.5,194.5,,,20260915
40043,D4,300.0,500.0,300.0,,,20260915
40045,D4,238.5,438.5,238.5,,,20260915
40047,D4,164.8,352.0,152.0,,,20260915
40049,D3,142.2,327.7,127.7,,,20260915
40051,D3,200.0,400.0,200.0,,,20260915
40053,D2,105.8,275.9,75.8,,,20260915
40055,D3,208.2,408.2,208.2,,,20260915
40057,D3,194.7,393.4,193.4,,,20260915
40059,D3,188.5,383.1,183.1,,,20260915
40061,D2,118.3,297.2,97.2,,,20260915
40063,D2,107.8,279.7,79.7,,,20260915
40065,D4,254.5,454.5,254.5,,,20260915
40067,D4,221.3,421.3,221.3,,,20260915
40069,D3,205.8,405.8,205.8,,,20260915
40071,D1,60.3,200.6,0.6,,,20260915
40073,D4,262.0,461.8,261.8,,,20260915
40075,D4,261.1,461.1,261.1,,,20260915
40077,D2,120.0,300.0,100.0,,,20260915
40079,D3,146.7,333.3,133.3,,,20260915
40081,D2,120.8,301.0,101.0,,,20260915
40083,D3,165.1,356.3,156.3,,,20260915
40085,D3,159.7,349.6,149.6,,,20260915
40087,D3,182.1,377.6,177.6,,,20260915
40089,D2,127.3,309.2,109.2,,,20260915
40091,D1,61.1,201.8,1.8,,,20260915
40093,D4,268.2,468.2,268.2,,,20260915
40095,D3,198.7,398.4,198.4,,,20260915
40097,D2,127.1,308.9,108.9,,,20260915
40099,D3,163.9,354.9,154.9,,,20260915
40101,D2,94.2,256.9,56.9,,,20260915
40103,D2,76.2,227.1,27.1,,,20260915
40105,D2,120.0,300.0,100.0,,,20260915
40107,D2,118.5,297.6,97.6,,,20260915
40109,D3,192.6,390.7,190.7,,,20260915
40111,D2,69.9,216.6,16.6,,,20260915
40113,D1,62.3,203.9,3.9,,,20260915
40115,D3,189.9,387.4,187.4,,,20260915
40117,D2,72.8,221.3,21.3,,,20260915
40119,D2,109.3,282.1,82.1,,,20260915
40121,D2,78.7,231.1,31.1,,,20260915
40123,D2,127.7,309.6,109.6,,,20260915
40125,D2,120.0,300.0,100.0,,,20260915
40127,D2,125.1,306.3,106.3,,,20260915
40129,D4,283.9,483.9,283.9,,,20260915
40131,D2,115.4,292.3,92.3,,,20260915
40133,D2,120.0,300.0,100.0,,,20260915
40135,D3,134.5,313.9,113.9,,,20260915
40137,D4,253.7,453.7,253.7,,,20260915
40139,D3,144.8,319.5,125.6,,,20260915
40141,D4,232.0,432.0,232.0,,,20260915
40143,D1,60.0,200.0,0.0,,,20260915
40145,D2,109.3,282.1,82.2,,,20260915
40147,D2,91.8,252.9,52.9,,,20260915
40149,D4,280.6,480.6,280.6,,,20260915
40151,D3,176.4,369.6,169.6,,,20260915
40153,D4,287.9,487.9,287.9,,,20260915
41001,D4,158.1,344.3,144.3,,,20260915
41003,D2,94.9,258.1,58.1,,,20260915
41005,D2,65.6,207.5,12.9,,,20260915
41007,None,0.9,4.5,0.0,,,20260915
41009,D0,19.6,98.2,0.0,,,20260915
41011,D2,78.0,229.9,29.9,,,20260915
41013,D3,173.3,364.1,164.1,,,20260915
41015,D1,65.2,208.7,8.7,,,20260915
41017,D3,161.1,348.9,148.9,,,20260915
41019,D3,152.2,338.1,138.1,,,20260915
41021,D2,45.0,155.3,14.6,,,20260915
41023,D4,267.8,467.4,267.4,,,20260915
41025,D2,88.9,246.9,46.9,,,20260915
41027,D1,42.0,154.9,0.0,,,20260915
41029,D3,176.7,369.9,169.9,,,20260915
41031,D3,191.9,389.9,189.8,,,20260915
41033,D2,115.9,291.4,91.4,,,20260915
41035,D2,85.1,240.5,40.5,,,20260915
41037,D1,61.7,202.8,2.9,,,20260915
41039,D3,169.0,357.7,157.6,,,20260915
41041,D1,50.6,176.5,0.0,,,20260915
41043,D3,147.8,334.5,134.5,,,20260915
41045,D3,123.6,296.5,102.9,,,20260915
41047,D2,81.8,236.1,36.7,,,20260915
41049,D3,86.0,230.5,57.1,,,20260915
41051,D1,34.5,136.3,0.0,,,20260915
41053,D1,58.1,193.0,4.5,,,20260915
41055,D1,25.4,113.5,0.0,,,20260915
41057,D0,7.5,37.7,0.0,,,20260915
41059,D3,154.3,339.0,141.3,,,20260915
41061,D3,166.2,357.3,157.3,,,20260915
41063,D2,117.6,296.0,96.0,,,20260915
41065,D2,75.7,215.7,44.0,,,20260915
41067,D0,20.0,99.8,0.0,,,20260915
41069,D3,190.1,385.1,185.1,,,20260915
41071,D1,26.1,115.2,0.0,,,20260915
42001,D1,29.4,123.6,0.0,,,20260915
42003,None,0.0,0.0,0.0,,,20260915
42005,None,0.0,0.0,0.0,,,20260915
42007,None,0.0,0.0,0.0,,,20260915
42009,None,0.0,0.0,0.0,,,20260915
42011,D1,34.0,123.3,0.0,,,20260915
42013,None,0.0,0.0,0.0,,,20260915
42015,None,0.0,0.0,0.0,,,20260915
42017,D0,5.4,27.2,0.0,,,20260915
42019,None,0.0,0.0,0.0,,,20260915
42021,None,0.0,0.0,0.0,,,20260915
42023,None,0.0,0.0,0.0,,,20260915
42025,None,0.0,0.0,0.0,,,20260915
42027,None,0.0,0.0,0.0,,,20260915
42029,D0,2.1,10.3,0.0,,,20260915
42031,None,0.0,0.0,0.0,,,20260915
42033,None,0.0,0.0,0.0,,,20260915
42035,None,0.0,0.0,0.0,,,20260915
42037,None,0.0,0.0,0.0,,,20260915
42039,None,0.0,0.0,0.0,,,20260915
42041,D0,5.6,28.2,0.0,,,20260915
42043,None,0.4,2.0,0.0,,,20260915
42045,None,0.0,0.0,0.0,,,20260915
42047,None,0.0,0.0,0.0,,,20260915
42049,None,0.0,0.0,0.0,,,20260915
42051,None,0.0,0.0,0.0,,,20260915
42053,None,0.0,0.0,0.0,,,20260915
42055,D1,34.0,132.3,0.0,,,20260915
42057,D0,9.9,49.4,0.0,,,20260915
42059,None,0.0,0.0,0.0,,,20260915
42061,None,0.2,1.2,0.0,,,20260915
42063,None,0.0,0.0,0.0,,,20260915
42065,None,0.0,0.0,0.0,,,20260915
42067,None,0.0,0.0,0.0,,,20260915
42069,None,0.0,0.0,0.0,,,20260915
42071,D0,5.7,28.5,0.0,,,20260915
42073,None,0.0,0.0,0.0,,,20260915
42075,None,0.0,0.0,0.0,,,20260915
42077,D0,13.0,64.9,0.0,,,20260915
42079,None,0.0,0.0,0.0,,,20260915
42081,None,0.0,0.0,0.0,,,20260915
42083,None,0.0,0.0,0.0,,,20260915
42085,None,0.0,0.0,0.0,,,20260915
42087,None,0.0,0.0,0.0,,,20260915
42089,None,0.0,0.0,0.0,,,20260915
42091,D0,13.8,64.3,0.0,,,20260915
42093,None,0.0,0.0,0.0,,,20260915
42095,None,0.0,0.0,0.0,,,20260915
42097,None,0.0,0.0,0.0,,,20260915
42099,None,0.1,0.3,0.0,,,20260915
42101,None,0.0,0.0,0.0,,,20260915
42103,None,0.0,0.0,0.0,,,20260915
42105,None,0.0,0.0,0.0,,,20260915
42107,None,0.0,0.0,0.0,,,20260915
42109,None,0.0,0.0,0.0,,,20260915
42111,None,0.0,0.0,0.0,,,20260915
42113,None,0.0,0.0,0.0,,,20260915
42115,None,0.0,0.0,0.0,,,20260915
42117,None,0.0,0.0,0.0,,,20260915
42119,None,0.0,0.0,0.0,,,20260915
42121,None,0.0,0.0,0.0,,,20260915
42123,None,0.0,0.0,0.0,,,20260915
42125,None,0.0,0.0,0.0,,,20260915
42127,None,0.0,0.0,0.0,,,20260915
42129,None,0.0,0.0,0.0,,,20260915
42131,None,0.0,0.0,0.0,,,20260915
42133,D0,20.0,99.7,0.0,,,20260915
44001,D0,20.0,100.0,0.0,,,20260915
44003,D0,6.2,30.8,0.0,,,20260915
44005,D0,20.0,100.0,0.0,,,20260915
44007,D0,6.7,33.4,0.0,,,20260915
44009,None,1.5,7.7,0.0,,,20260915
45001,D1,60.0,200.0,0.0,,,20260915
45003,D0,20.0,100.0,0.0,,,20260915
45005,D2,94.9,255.3,63.6,,,20260915
45007,D2,70.7,217.8,17.8,,,20260915
45009,D2,102.2,269.8,70.8,,,20260915
45011,D2,40.4,145.4,11.4,,,20260915
45013,D2,53.0,169.6,26.1,,,20260915
45015,D2,106.9,278.2,78.2,,,20260915
45017,D1,37.4,143.6,0.0,,,20260915
45019,D2,68.4,214.1,14.1,,,20260915
45021,D1,46.2,165.4,0.0,,,20260915
45023,D1,48.9,172.1,0.0,,,20260915
45025,D1,60.0,200.0,0.0,,,20260915
45027,D2,72.3,220.5,20.5,,,20260915
45029,D3,150.0,336.0,136.0,,,20260915
45031,D2,94.2,257.1,57.1,,,20260915
45033,D2,120.0,300.0,100.0,,,20260915
45035,D2,98.1,263.5,63.5,,,20260915
45037,D0,20.0,100.0,0.0,,,20260915
45039,D0,20.6,101.4,0.0,,,20260915
45041,D2,125.5,306.9,106.9,,,20260915
45043,D3,127.4,306.7,106.7,,,20260915
45045,D1,57.5,193.0,1.4,,,20260915
45047,D1,32.4,130.9,0.0,,,20260915
45049,D3,116.2,288.3,88.3,,,20260915
45051,D3,177.7,372.2,172.2,,,20260915
45053,D2,77.7,224.8,36.8,,,20260915
45055,D0,22.1,105.2,0.0,,,20260915
